titulo,fonte,quantidade_aparicoes,link
Estude para o Enem com questões de Ciências Humanas e suas Tecnologias,Portal Correio,1,https://portalcorreio.com.br/estude-para-o-enem-com-questoes-de-ciencias-humanas-e-suas-tecnologias/
"Jovem é morto a tiros em Formosa do Rio Preto, na Bahia",Portal do Cerrado,1,https://portaldocerrado.com/jovem-e-morto-a-tiros-em-formosa-do-rio-preto-na-bahia/
25 anos do Escritório Frei Tito: servidores dedicados aos direitos humanos e ao acesso à justiça,Portal do Servidor - ALECE,1,https://portaldoservidor.al.ce.gov.br/noticias/25-anos-do-escritorio-frei-tito-servidores-dedicados-aos-direitos-humanos-e-ao-acesso-a-justica
Aleam realiza Sessão Especial pelo Dia da Consciência Negra e Sinésio destaca luta histórica contra o racismo no Amazonas,Portal Flagrante,1,https://portalflagrante.com.br/politica/aleam-realiza-sessao-especial-pelo-dia-da-consciencia-negra-e-sinesio-destaca-luta-historica-contra-o-racismo-no-amazonas/
"Braithwaite, do Grêmio, lamenta desigualdade no Brasil: “Na Dinamarca não existe”",Portal Leo Dias,1,https://portalleodias.com/esportes/braithwaite-do-gremio-lamenta-desigualdade-no-brasil-na-dinamarca-nao-existe
Docente da UFMA assume cargo no Ministério da Igualdade Racial,Universidade Federal do Maranhão,1,https://portalpadrao.ufma.br/site/noticias/docente-da-ufma-assume-cargo-no-ministerio-da-igualdade-racial
Racismo algorítmico e os impactos sociais: professor da UFMA explica os desafios no combate à discriminação racial na era da Inteligência Artificial,Universidade Federal do Maranhão,1,https://portalpadrao.ufma.br/site/noticias/racismo-algoritmico-e-os-impactos-sociais-professor-da-ufma-explica-os-desafios-no-combate-a-discriminacao-racial-na-era-da-inteligencia-artificial
Especial consciência negra: rejeição a tranças afro revela a face cruel do racismo estético,TRT-MG,1,https://portal.trt3.jus.br/internet/conheca-o-trt/comunicacao/noticias-juridicas/especial-consciencia-negra-rejeicao-a-trancas-afro-revela-a-face-cruel-do-racismo-estetico
"Há 33 anos, a OMS removia a homossexualidade da lista de distúrbios mentais",Revista Afirmativa,1,https://revistaafirmativa.com.br/ha-33-anos-a-oms-removia-a-homossexualidade-da-lista-de-disturbios-mentais/
INSS firma parceira para implantar a Assinatura Eletrônica para empréstimo consignado,Previdenciarista,1,https://previdenciarista.com/blog/inss-firma-parceira-para-implantar-a-assinatura-eletronica-avancada-em-processos-de-emprestimo-consignado/
Apanhadoras de flores do Brasil conquistam reconhecimento internacional,#Colabora - Jornalismo Sustentável,1,https://projetocolabora.com.br/economia-verde/apanhadoras-de-flores-do-brasil-ganham-premio-da-onu/
"TRF1 emite decisões favoráveis a comunidades quilombolas do Pará, Mato Grosso e Goiás, a pedido do MPF",Combate Racismo Ambiental,1,https://racismoambiental.net.br/2023/12/11/trf1-emite-decisoes-favoraveis-a-comunidades-quilombolas-do-para-mato-grosso-e-goias-a-pedido-do-mpf/
Comunidade quilombola em Serra do Salitre (MG) tem território reconhecido,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2024/05/17/comunidade-quilombola-em-serra-do-salitre-mg-tem-territorio-reconhecido/
Incra reconhece território quilombola em Capela (SE),Combate Racismo Ambiental,1,https://racismoambiental.net.br/2024/11/21/incra-reconhece-territorio-quilombola-em-capela-se/
Comunidade Quilombo do Rosa recebe título de área de seu território no Amapá,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2024/12/04/comunidade-quilombo-do-rosa-recebe-titulo-de-area-de-seu-territorio-no-amapa/
Comunidade Quilombola Cedro de Mineiros (GO) tem seu território reconhecido pelo Incra,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2025/01/07/comunidade-quilombola-cedro-de-mineiros-go-tem-seu-territorio-reconhecido-pelo-incra/
Mudanças climáticas: assim as favelas se preparam,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2025/03/20/mudancas-climaticas-assim-as-favelas-se-preparam/
Comunidade quilombola Caraíba (PI) tem território reconhecido pelo Incra,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2025/05/29/comunidade-quilombola-caraiba-pi-tem-territorio-reconhecido-pelo-incra/
A construção da identidade parda como estratégia de invisibilização racial no brasil,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2025/07/17/a-construcao-da-identidade-parda-como-estrategia-de-invisibilizacao-racial-no-brasil/
Região dos Lagos receberá videomonitoramento e reconhecimento facial,RC24H,1,https://rc24h.com.br/regiao-dos-lagos-recebera-videomonitoramento-e-reconhecimento-facial/
Passo Fundo será reconhecida com o Selo Cidade Antirracista 2025: cerimônia acontece hoje em Porto Alegre,Rádio Uirapuru,1,https://rduirapuru.com.br/passo-fundo-sera-reconhecida-com-o-selo-cidade-antirracista-2025-cerimonia-acontece-hoje-em-porto-alegre/
10 autores negros que todo professor precisa conhecer,RealTime1,1,https://realtime1.com.br/10-autores-negros-que-todo-professor-precisa-conhecer/
Bandidos usam fotos em rede social para burlar reconhecimento facial em aplicativos,R7,1,https://record.r7.com/balanco-geral-manha/videos/bandidos-usam-fotos-em-rede-social-para-burlar-reconhecimento-facial-em-aplicativos-04012023/
Homem condenado por tráfico de drogas é preso após ser reconhecido pelo sistema Smart Sampa,R7,1,https://record.r7.com/balanco-geral/video/homem-condenado-por-trafico-de-drogas-e-preso-apos-ser-reconhecido-pelo-sistema-smart-sampa-07082025/
Mulher condenada por roubo e homicídio é presa com ajuda das câmeras do Smart Sampa,R7,1,https://record.r7.com/balanco-geral/video/mulher-condenada-por-roubo-e-homicidio-e-presa-com-ajuda-das-cameras-do-smart-sampa-27032025/
Sistemas biométricos tornam a identificação mais rápida e eficaz,Rede Globo,1,https://redeglobo.globo.com/globociencia/noticia/2013/06/sistemas-biometricos-tornam-identificacao-mais-rapida-e-eficaz.html
Programa ‘Conversa Preta’ vence Prêmio Globo de Programação,Rede Globo,1,https://redeglobo.globo.com/redebahia/noticia/programa-conversa-preta-vence-premio-globo-de-programacao.ghtml
Resolução garante a estrangeiros presos no Brasil a obtenção de documentos de identificação,Repórter Brasil,1,https://reporterbrasil.org.br/2014/05/resolucao-garante-a-estrangeiros-presos-no-brasil-a-obtencao-de-documentos-de-identificacao/
Como a Colômbia pode ensinar o Brasil a ouvir os povos tradicionais,Repórter Brasil,1,https://reporterbrasil.org.br/2016/08/como-a-colombia-pode-ensinar-o-brasil-a-ouvir-os-povos-tradicionais/
Discussão ‘secreta’ sobre app para benefícios sociais alerta especialistas,Repórter Brasil,1,https://reporterbrasil.org.br/2021/02/discussao-secreta-sobre-app-para-beneficios-sociais-alerta-especialistas/
Lavadeiras negras do Seringal Mirim foram apagadas pelo racismo ambiental,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2023/01/06/lavadeiras-negras-do-seringal-mirim-foram-apagadas-pelo-racismo-ambiental/
Ativistas negros e indígenas denunciam racismo ambiental e genocídio na COP26,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2021/11/13/ativistas-negros-e-indigenas-denunciam-racismo-ambiental-e-genocidio-na-cop26/
"Quilombolas do Matão, na Paraíba, conquistam parte de seu território",Combate Racismo Ambiental,1,https://racismoambiental.net.br/2021/01/04/quilombolas-do-matao-na-paraiba-conquistam-parte-de-seu-territorio/
Comunidade cigana consegue reconhecimento territorial em Ibirité (MG),Combate Racismo Ambiental,1,https://racismoambiental.net.br/2020/11/20/comunidade-cigana-consegue-reconhecimento-territorial-em-ibirite-mg/
Aquilombamento político: enfrentamento ao racismo é base para a democracia,#Colabora - Jornalismo Sustentável,1,https://projetocolabora.com.br/ods16/aquilombamento-politico-enfrentamento-ao-racismo-e-base-para-a-democracia/
Comunidade LGBTQ+ acusa governo italiano de atropelar direitos paternais dos homossexuais,Euronews.com,1,https://pt.euronews.com/my-europe/2023/03/17/comunidade-lgbtq-acusa-governo-italiano-de-atropelar-direitos-paternais-dos-homossexuais
Google+ lança reconhecimento facial mas só com aprovação dos utilizadores,PT Jornal,1,https://ptjornal.com/google-lanca-reconhecimento-facial-mas-so-com-aprovacao-dos-utilizadores-4713
"Ex-soldado do Exército, “puxador de bonde” é detido no Carnaval de Salvador",Radio Quarteto,1,https://quartetoradioweb.com.br/noticia/51917/ex-soldado-do-exercito-lpuxador-de-bonder-e-detido-no-carnaval-de-salvador
21 dados para entender a luta do movimento negro no Brasil,Quero Bolsa,1,https://querobolsa.com.br/revista/21-dados-para-entender-a-luta-do-movimento-negro-no-brasil
Enem 2022: veja redações nota mil,Quero Bolsa,1,https://querobolsa.com.br/revista/enem-2022-veja-redacoes-nota-mil
LGBTQIA+: entenda o significado da sigla e a luta dessa comunidade,Quero Bolsa,1,https://querobolsa.com.br/revista/lgbtqia-entenda-o-significado-da-sigla-e-a-luta-dessa-comunidade
Vestibular Unicamp 2026: quando a segunda fase será realizada?,Quero Bolsa,1,https://querobolsa.com.br/revista/vestibular-unicamp-2026-quando-a-segunda-fase-sera-realizada
A morte de Antônio Pompêo e o racismo nosso de cada dia,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2016/01/07/a-morte-de-antonio-pompeo-e-o-racismo-nosso-de-cada-dia/
03 de julho: Dia Nacional de Combate à Discriminação Racial,PROIFES-Federação,1,https://proifes.org.br/03-de-julho-dia-nacional-de-combate-a-discriminacao-racial/
"‘Na África, indaguei rei da minha etnia por que nos venderam como escravos’",Combate Racismo Ambiental,1,https://racismoambiental.net.br/2016/01/15/na-africa-indaguei-rei-da-minha-etnia-por-que-nos-venderam-como-escravos/
Incra reconhece território quilombola Galvão em São Paulo,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2016/04/22/incra-reconhece-territorio-quilombola-galvao-em-sao-paulo/
Ceará: Incra reconhece comunidades quilombolas em Novo Oriente e Caucaia,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2016/11/18/ceara-incra-reconhece-comunidades-quilombolas-em-novo-oriente-e-caucaia/
Comunidade Quilombola de Abaré conquista o reconhecimento,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2018/01/16/comunidade-quilombola-de-abare-conquista-o-reconhecimento/
Douglas Belchior: ‘Há um esforço da elite para apagar a memória da escravidão’,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2018/05/13/douglas-belchior-ha-um-esforco-da-elite-para-apagar-a-memoria-da-escravidao/
Menos de 7% das áreas quilombolas no Brasil foram tituladas,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2018/05/29/menos-de-7-das-areas-quilombolas-no-brasil-foram-tituladas/
O significado do 13 de maio na luta contra o racismo,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2019/05/13/o-significado-do-13-de-maio-na-luta-contra-o-racismo/
Comunidade quilombola Vidal Martins comemora entrega do seu relatório de identificação,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2019/11/15/comunidade-quilombola-vidal-martins-comemora-entrega-do-seu-relatorio-de-identificacao/
Djamila Ribeiro: “Somos um país que nunca aboliu materialmente a escravidão”,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2020/01/14/djamila-ribeiro-somos-um-pais-que-nunca-aboliu-materialmente-a-escravidao/
Quilombo do Cumbe: comunidade no Ceará luta para ser reconhecida e resiste à pressão,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2020/01/18/quilombo-do-cumbe-comunidade-no-ceara-luta-para-ser-reconhecida-e-resiste-a-pressao/
Incra reconhece agricultores quilombolas como beneficiários da política de reforma agrária,Combate Racismo Ambiental,1,https://racismoambiental.net.br/2016/04/20/incra-reconhece-agricultores-quilombolas-como-beneficiarios-da-politica-de-reforma-agraria/
"Com câmeras escondidas, Linha 4-Amarela do Metrô analisava emoções das pessoas diante de anúncios",The Hack,1,https://thehack.com.br/com-cameras-escondidas-linha-4-amarela-do-metro-analisava-emocoes-das-pessoas-diante-de-anuncios/
"Cuidado, novo golpe! Entregadores filmam números de cartões de crédito no Brasil",The Hack,1,https://thehack.com.br/cuidado-novo-golpe-entregadores-filmam-numeros-de-cartoes-de-credito-no-brasil/
“Golpe da festa” vira febre no Brasil e sequestra contas do WhatsApp; entenda,The Hack,1,https://thehack.com.br/golpe-da-festa-vira-febre-no-brasil-e-sequestra-contas-do-whatsapp-entenda/
Os preconceitos da Ciência que põem em risco vida de mulheres e negros,BBC,1,https://www.bbc.com/portuguese/geral-62048976
O vídeo que abriu ferida do racismo e chocou a Espanha,BBC,1,https://www.bbc.com/portuguese/internacional-43663034
O mapa que mostra os Estados americanos em que você pode ser demitido ou expulso de casa por ser gay,BBC,1,https://www.bbc.com/portuguese/internacional-49405469
Coronavírus: exame para detectar nova doença é falho?,BBC,1,https://www.bbc.com/portuguese/internacional-51500752
Caso George Floyd: quem é o policial preso pela morte de homem negro que causa revolta nos EUA,BBC,1,https://www.bbc.com/portuguese/internacional-52857371
Membro dos Panteras Negras ganha liberdade condicional após 50 anos preso,BBC,1,https://www.bbc.com/portuguese/internacional-61407488
Como assassinos racistas estão se radicalizando pela internet,BBC,1,https://www.bbc.com/portuguese/internacional-61503589
"Roupas alteram maneira como pessoas percebem cor da pele, diz estudo",BBC,1,https://www.bbc.com/portuguese/noticias/2011/09/110929_cor_pele_pesquisa_rp
"Negro sofre 'discriminação institucionalizada' no serviço de saúde, diz diretor de ONG",BBC,1,https://www.bbc.com/portuguese/noticias/2011/11/111116_negros_saude_ciscriminacao_mm
Londres tem anúncio inteligente que identifica sexo de passageiros em ponto de ônibus,BBC,1,https://www.bbc.com/portuguese/noticias/2012/02/120222_anuncio_interativo_is
Tecnologia de reconhecimento de voz desponta como arma contra fraude,BBC,1,https://www.bbc.com/portuguese/noticias/2013/11/131112_tecnologia_reconhecimento_voz_fn
ONU aprova resolução contra espionagem apresentada por Brasil e Alemanha,BBC,1,https://www.bbc.com/portuguese/noticias/2013/12/131218_onu_espionagem_ac
"LBGTs sofriam torturas mais agressivas, diz CNV",BBC,1,https://www.bbc.com/portuguese/noticias/2014/12/141210_gays_perseguicao_ditadura_rb
Grupos no Havaí lutam por independência e fim de 'ocupação' americana,BBC,1,https://www.bbc.com/portuguese/noticias/2015/11/151102_havai_independencia_fn
Cheerleader negra perdoa e posa abraçada com autor de ofensa racista; foto viraliza,BBC,1,https://www.bbc.com/portuguese/salasocial-38427832
#10YearsChallenge: como o Facebook e o Instagram podem usar as informações recolhidas com as fotos desse desafio viral,BBC,1,https://www.bbc.com/portuguese/salasocial-46907055
Reconhecimento biométrico é testado em viaturas de policiamento no Paraná,Bem Paraná,1,https://www.bemparana.com.br/noticias/parana/reconhecimento-biometrico-e-testado-em-viaturas-de-policiamento-no-parana/
GCM captura procurado da Justiça através do Smart Bertioga,Prefeitura de Bertioga,1,https://www.bertioga.sp.gov.br/gcm-captura-procurado-da-justica-atraves-do-smart-bertioga
"Galã da Globo debocha de acusação de plágio: 'Copiei o que, neném?'",Bnews,1,https://www.bnews.com.br/noticias/entretenimento/gala-da-globo-debocha-de-acusacao-de-plagio-copiei-o-que-nenem.html
"'Prêmio Nobel não reflete como a ciência é feita hoje', diz astrofísico Brian Keating",BBC,1,https://www.bbc.com/portuguese/geral-58783960
Serviço gratuito de reconhecimento facial gera alerta de que pode ser usado para assédio,BBC,1,https://www.bbc.com/portuguese/geral-53031282
Gravidez: 'Quase abortei meu bebê após um exame pré-natal que estava errado',BBC,1,https://www.bbc.com/portuguese/geral-47200426
Einstein (mais uma vez) está certo: ondas gravitacionais têm nova detecção anunciada na Itália,BBC,1,https://www.bbc.com/portuguese/geral-41428372
Menores de idade viram entregador de apps,Baguete,1,https://www.baguete.com.br/noticias/menores-de-idade-viram-entregador-de-apps
Rapaz estaria preso injustamente há 17 dias em Curitiba e defesa garante que tem imagens para provar; veja,Banda B,1,https://www.bandab.com.br/seguranca/rapaz-estaria-preso-injustamente-ha-17-dias-defesa-tenta-liberdade-com-base-em-imagens-de-camera-de-seguranca-veja/
As fotos que mostram como negros combateram o racismo em plena ditadura,BBC,1,https://www.bbc.com/portuguese/articles/c3646p20r6wo
Eleições na Venezuela: 'Esquerda da América Latina não sabe o que fazer com esta criatura indecifrável que é o chavismo',BBC,1,https://www.bbc.com/portuguese/articles/c3geq0vlq0ko
Por que Brasil enfrenta julgamento na Corte Interamericana de Direitos Humanos,BBC,1,https://www.bbc.com/portuguese/articles/c3gp304j1pgo
Censo 2022: população preta cresce 42% e outras 4 novidades sobre perfil étnico-racial dos brasileiros,BBC,1,https://www.bbc.com/portuguese/articles/c4nyekzdd16o
Cidadania italiana: o que muda na nova regra que limita concessão de documentos para descendentes,BBC,1,https://www.bbc.com/portuguese/articles/c80y0zy59m7o
O homem que ficou 38 anos preso por assassinato até ser inocentado graças a teste de DNA,BBC,1,https://www.bbc.com/portuguese/articles/cjdze347p9lo
